Season,team1,team2,result,odds1,daynum,loc,avg_score_1,avg_diff_1,avg_numot_1,avg_fgm_1,avg_fga_1,avg_fgm3_1,avg_ftm_1,avg_fta_1,avg_or_1,avg_dr_1,avg_ast_1,avg_to_1,avg_stl_1,avg_blk_1,avg_pf_1,seed1,avg_score_2,avg_diff_2,avg_numot_2,avg_fgm_2,avg_fga_2,avg_fgm3_2,avg_ftm_2,avg_fta_2,avg_or_2,avg_dr_2,avg_ast_2,avg_to_2,avg_stl_2,avg_blk_2,avg_pf_2,seed2
2007,1450,1435,0,0,138,0,370.78125,7.40625,0.15625,24.125,51.875,5.75,12.53125,17.625,7.84375,22.53125,13.875,10.3125,6.65625,4.46875,16.25,0,576.7,4.266666667,0.1,26.4,58.1,9.166666667,13.76666667,18.9,10.13333333,23.1,16.66666667,12.46666667,7.366666667,2.6,17,0
2007,1345,1196,0,0,139,0,511.65625,6.875,0,24.71875,53.5,6.53125,13.9375,20.40625,11.1875,21.75,13.75,14.21875,7.6875,2.71875,19.71875,0,244.9705882,17.76470588,0.029411765,28.55882353,54.20588235,7.176470588,15.02941176,22.08823529,11.08823529,26.08823529,15.76470588,14,7.088235294,4.823529412,15.67647059,0
2007,1246,1242,0,0,139,0,478.21875,6.15625,0.0625,26.4375,55.1875,6.75,13.90625,19.875,10.78125,25.65625,15.875,14.6875,5.96875,4.8125,15.84375,0,216.9705882,17.41176471,0.088235294,29.05882353,59.29411765,5.970588235,14.35294118,21.52941176,13.05882353,27.32352941,16.76470588,14,8.911764706,6.676470588,18.64705882,0
2007,1305,1272,0,0,139,0,237.1612903,10.41935484,0.064516129,28,57.38709677,7.483870968,14.19354839,18.80645161,11.61290323,26.5483871,16.5483871,13.03225806,5.451612903,4.129032258,16.70967742,0,188.7272727,17.24242424,0.03030303,28.09090909,60.87878788,7.666666667,15.72727273,25.78787879,14.78787879,25.12121212,15.06060606,13.57575758,9.818181818,5.909090909,19.75757576,0
2007,1457,1332,0,0,139,0,273.1071429,11.25,0.035714286,26.78571429,56.25,8.071428571,12.46428571,19.67857143,11.85714286,25.21428571,16.5,13.32142857,7.464285714,3.607142857,17.25,0,344.1515152,10.45454545,0.060606061,26.27272727,58.33333333,9.484848485,14.36363636,19.12121212,12.21212121,22.84848485,14.27272727,12.60606061,7.121212121,2.060606061,16.03030303,0
2007,1439,1356,0,0,139,0,560.2903226,6.903225806,0.096774194,26.38709677,56.03225806,4.774193548,14.48387097,21.74193548,11.06451613,22.48387097,13.25806452,10.96774194,8.387096774,4.612903226,18.35483871,0,307.03125,5.9375,0.03125,21.21875,46.75,6.21875,14.625,21.125,9.375,20.09375,11.59375,13.96875,6.375,3.28125,20.375,0
2007,1438,1397,0,0,139,0,550.0344828,5.689655172,0.034482759,25.51724138,58.5862069,8.137931034,18.27586207,24.79310345,13.48275862,25.51724138,13,13.72413793,4.655172414,3.068965517,20.10344828,0,494.5625,5.21875,0.09375,27.6875,62.5,8.9375,15.34375,23.46875,13.59375,21.96875,15.46875,14.59375,9.8125,3.21875,19.8125,0
2007,1458,1424,0,0,139,0,276.2058824,12.85294118,0.029411765,24.23529412,52.35294118,5.823529412,15.79411765,23.26470588,11.35294118,23.73529412,13.73529412,11.44117647,5.676470588,3.264705882,14.94117647,0,322.0606061,8.121212121,0.121212121,26.60606061,59.27272727,7.666666667,14.15151515,19.87878788,12.06060606,22.60606061,14.84848485,11.42424242,8.151515152,5.606060606,17.96969697,0
2007,1400,1425,0,0,139,0,441.6363636,10.27272727,0.242424242,27.6969697,62.09090909,9,17.81818182,24.48484848,14,26.18181818,13.87878788,12.27272727,7.606060606,5.757575758,17.27272727,0,511.9705882,6.382352941,0.176470588,25.52941176,53.47058824,5.647058824,14.70588235,20.79411765,9.323529412,24.67647059,12.82352941,14.70588235,5.5,3.941176471,17.82352941,0
2007,1356,1242,0,0,143,0,307.03125,5.9375,0.03125,21.21875,46.75,6.21875,14.625,21.125,9.375,20.09375,11.59375,13.96875,6.375,3.28125,20.375,0,216.9705882,17.41176471,0.088235294,29.05882353,59.29411765,5.970588235,14.35294118,21.52941176,13.05882353,27.32352941,16.76470588,14,8.911764706,6.676470588,18.64705882,0
2007,1401,1272,0,0,143,0,334.2903226,17.12903226,0.064516129,27,53.93548387,6.516129032,15.80645161,21.83870968,10.19354839,25.5483871,18,12.51612903,6.774193548,3.387096774,19.51612903,0,188.7272727,17.24242424,0.03030303,28.09090909,60.87878788,7.666666667,15.72727273,25.78787879,14.78787879,25.12121212,15.06060606,13.57575758,9.818181818,5.909090909,19.75757576,0
2007,1397,1326,0,0,143,0,494.5625,5.21875,0.09375,27.6875,62.5,8.9375,15.34375,23.46875,13.59375,21.96875,15.46875,14.59375,9.8125,3.21875,19.8125,0,187.5757576,13.48484848,0,26.27272727,55.6969697,7.454545455,13.63636364,19.60606061,11.18181818,24.51515152,15.57575758,11.75757576,6.818181818,5.939393939,13.57575758,0
2007,1338,1417,0,0,143,0,333.1764706,8.705882353,0.088235294,25.88235294,54.94117647,6.058823529,13.32352941,20,12.20588235,23.55882353,17.44117647,11.70588235,5.323529412,3.470588235,16.47058824,0,297.5,11.4,0.033333333,26.73333333,55.63333333,6.8,11.7,18.03333333,11.06666667,21.83333333,14.6,12.2,7.366666667,3.3,16,0
2007,1139,1196,0,0,144,0,276.2903226,11.35483871,0.161290323,21.80645161,49.96774194,9,15.67741935,20.64516129,9,20.93548387,12.29032258,9.225806452,5,1.870967742,19.32258065,0,244.9705882,17.76470588,0.029411765,28.55882353,54.20588235,7.176470588,15.02941176,22.08823529,11.08823529,26.08823529,15.76470588,14,7.088235294,4.823529412,15.67647059,0
2007,1435,1207,0,0,144,0,576.7,4.266666667,0.1,26.4,58.1,9.166666667,13.76666667,18.9,10.13333333,23.1,16.66666667,12.46666667,7.366666667,2.6,17,0,284.0625,11.59375,0,24.5,48.375,6.28125,13.1875,18.375,10.75,22.53125,14.34375,13.75,5.21875,5.03125,16.5,0
2007,1425,1314,0,0,144,0,511.9705882,6.382352941,0.176470588,25.52941176,53.47058824,5.647058824,14.70588235,20.79411765,9.323529412,24.67647059,12.82352941,14.70588235,5.5,3.941176471,17.82352941,0,303.8823529,18.14705882,0.029411765,31.47058824,62.41176471,5.764705882,17.55882353,24.82352941,13.41176471,27.29411765,18.64705882,13.94117647,8.382352941,4.588235294,17.29411765,0
2007,1424,1332,0,0,144,0,322.0606061,8.121212121,0.121212121,26.60606061,59.27272727,7.666666667,14.15151515,19.87878788,12.06060606,22.60606061,14.84848485,11.42424242,8.151515152,5.606060606,17.96969697,0,344.1515152,10.45454545,0.060606061,26.27272727,58.33333333,9.484848485,14.36363636,19.12121212,12.21212121,22.84848485,14.27272727,12.60606061,7.121212121,2.060606061,16.03030303,0
2007,1272,1326,0,0,145,0,188.7272727,17.24242424,0.03030303,28.09090909,60.87878788,7.666666667,15.72727273,25.78787879,14.78787879,25.12121212,15.06060606,13.57575758,9.818181818,5.909090909,19.75757576,0,187.5757576,13.48484848,0,26.27272727,55.6969697,7.454545455,13.63636364,19.60606061,11.18181818,24.51515152,15.57575758,11.75757576,6.818181818,5.939393939,13.57575758,0
2007,1242,1417,0,0,145,0,216.9705882,17.41176471,0.088235294,29.05882353,59.29411765,5.970588235,14.35294118,21.52941176,13.05882353,27.32352941,16.76470588,14,8.911764706,6.676470588,18.64705882,0,297.5,11.4,0.033333333,26.73333333,55.63333333,6.8,11.7,18.03333333,11.06666667,21.83333333,14.6,12.2,7.366666667,3.3,16,0
2007,1332,1196,0,0,146,0,344.1515152,10.45454545,0.060606061,26.27272727,58.33333333,9.484848485,14.36363636,19.12121212,12.21212121,22.84848485,14.27272727,12.60606061,7.121212121,2.060606061,16.03030303,0,244.9705882,17.76470588,0.029411765,28.55882353,54.20588235,7.176470588,15.02941176,22.08823529,11.08823529,26.08823529,15.76470588,14,7.088235294,4.823529412,15.67647059,0
2007,1314,1207,0,0,146,0,303.8823529,18.14705882,0.029411765,31.47058824,62.41176471,5.764705882,17.55882353,24.82352941,13.41176471,27.29411765,18.64705882,13.94117647,8.382352941,4.588235294,17.29411765,0,284.0625,11.59375,0,24.5,48.375,6.28125,13.1875,18.375,10.75,22.53125,14.34375,13.75,5.21875,5.03125,16.5,0
2007,1417,1196,0,0,152,0,297.5,11.4,0.033333333,26.73333333,55.63333333,6.8,11.7,18.03333333,11.06666667,21.83333333,14.6,12.2,7.366666667,3.3,16,0,244.9705882,17.76470588,0.029411765,28.55882353,54.20588235,7.176470588,15.02941176,22.08823529,11.08823529,26.08823529,15.76470588,14,7.088235294,4.823529412,15.67647059,0
2007,1207,1326,0,0,152,0,284.0625,11.59375,0,24.5,48.375,6.28125,13.1875,18.375,10.75,22.53125,14.34375,13.75,5.21875,5.03125,16.5,0,187.5757576,13.48484848,0,26.27272727,55.6969697,7.454545455,13.63636364,19.60606061,11.18181818,24.51515152,15.57575758,11.75757576,6.818181818,5.939393939,13.57575758,0
2007,1326,1196,0,0,154,0,187.5757576,13.48484848,0,26.27272727,55.6969697,7.454545455,13.63636364,19.60606061,11.18181818,24.51515152,15.57575758,11.75757576,6.818181818,5.939393939,13.57575758,0,244.9705882,17.76470588,0.029411765,28.55882353,54.20588235,7.176470588,15.02941176,22.08823529,11.08823529,26.08823529,15.76470588,14,7.088235294,4.823529412,15.67647059,0
2008,1164,1291,0,0,134,0,713.6764706,-6.970588235,0.147058824,20.58823529,52.23529412,4.088235294,13.88235294,19.35294118,11.08823529,20.20588235,9.411764706,14.61764706,7.029411765,2.058823529,18.79411765,0,605.78125,2.5625,0.03125,24.21875,54.25,6,14.625,21,10.09375,23.9375,12.84375,14.375,7.25,3.65625,19.875,0
2008,1125,1181,0,0,136,0,342.9375,5.03125,0.125,27.1875,60.875,10.46875,14.46875,20.71875,12.5625,24.15625,17.09375,14.90625,8.4375,1.84375,18.5625,0,256.96875,14.8125,0.03125,28.75,61.78125,9.28125,17.34375,24.96875,12.71875,24.4375,15.03125,13.59375,8.6875,4,19.15625,0
2008,1340,1242,0,0,136,0,457.0666667,5.766666667,0.1,25.63333333,54.66666667,9.033333333,13.8,20.56666667,11.16666667,22.43333333,15.73333333,14.66666667,6.8,3.366666667,17.93333333,0,187.9090909,19.51515152,0.03030303,29.45454545,58.36363636,6.787878788,15.48484848,21.87878788,12.3030303,26.42424242,18.48484848,12.90909091,9,6.121212121,17.42424242,0
2008,1425,1243,0,0,136,0,538.125,5.875,0.09375,24.96875,51.875,5.5625,13.5625,19.8125,9.25,24.46875,12.40625,14.71875,5.6875,4.40625,15.75,0,508.2666667,9.8,0.066666667,27.9,62.86666667,6.633333333,16.33333333,23.5,16.16666667,25,15.73333333,15.16666667,7.666666667,3.633333333,20.1,0
2008,1246,1266,0,0,136,0,540.6666667,3.266666667,0.133333333,23.73333333,50.6,5.8,15.33333333,20.9,9.733333333,24,12.73333333,15.93333333,6.733333333,4.8,18.73333333,0,413.15625,11.59375,0.03125,26.5,59.34375,7.15625,15.75,22.46875,13.5625,23.1875,15.125,13.25,9.46875,3.84375,20.9375,0
2008,1396,1277,0,0,136,0,555.4242424,4.03030303,0.121212121,25.33333333,53.72727273,7.878787879,14.06060606,18.96969697,8.848484848,23.87878788,15.06060606,12.75757576,6.272727273,4.424242424,17.84848485,0,367.2727273,9.303030303,0,26.33333333,54.87878788,4.96969697,13.66666667,18.6969697,12.39393939,24.81818182,17.63636364,13.66666667,6.090909091,4.363636364,18.18181818,0
2008,1206,1323,0,0,136,0,415.969697,7.575757576,0.090909091,24.48484848,52.15151515,6.121212121,14.78787879,21,9.96969697,24.45454545,13.24242424,11.96969697,5.575757576,3.212121212,15.48484848,0,363.0322581,10.09677419,0.032258065,28.22580645,61.4516129,8.451612903,15.70967742,21.35483871,13.32258065,28.32258065,18.93548387,13,6.387096774,3.774193548,15,0
2008,1331,1338,0,0,136,0,396.8387097,7.387096774,0.064516129,23.70967742,53.87096774,6.612903226,14.83870968,22.25806452,11.32258065,24.4516129,13.38709677,12.74193548,6.225806452,3.838709677,16.77419355,0,402.4,8.942857143,0.057142857,27.08571429,58.97142857,6.142857143,13.82857143,21.02857143,14.51428571,23.28571429,15.91428571,12.2,6.8,3.285714286,16.17142857,0
2008,1124,1345,0,0,136,0,429.8333333,6.266666667,0.266666667,27.9,61.6,8.433333333,16.5,22.26666667,11.73333333,25.6,11.93333333,12.6,7.366666667,4.4,20.9,0,387.65625,7.53125,0.0625,23.34375,55.1875,7.375,14.65625,20.75,11.25,21.375,13.375,12.90625,8.5,4.28125,19.59375,0
2008,1165,1390,0,0,136,0,286.5,7.615384615,0.038461538,27.11538462,55.34615385,7.923076923,14.46153846,18.96153846,8.923076923,24.69230769,14.88461538,13.92307692,5.923076923,2.884615385,18.42307692,0,351.4848485,10.06060606,0.090909091,24.84848485,55.36363636,5.393939394,15.57575758,22.39393939,13.18181818,25.66666667,14.21212121,12.27272727,4.363636364,5.181818182,17.15151515,0
2008,1140,1401,0,0,136,0,296.3235294,10.94117647,0.029411765,25.94117647,56.32352941,8.176470588,14,21.26470588,10.5,28.5,16.88235294,14.26470588,5.911764706,3.911764706,17.73529412,0,477.1818182,9.181818182,0.151515152,25.24242424,54.3030303,5.848484848,14.78787879,23.18181818,11.6969697,27.24242424,13.33333333,12.63636364,4.606060606,4.212121212,17,0
2008,1290,1417,0,0,136,0,679.5,-4.6,0.033333333,20.9,52.33333333,4.6,14.63333333,21.76666667,11.5,21.53333333,11,14.36666667,5.7,2.666666667,17.46666667,0,197.2424242,14.39393939,0.03030303,26.54545455,55.81818182,5.303030303,15.63636364,21.24242424,12.60606061,23.45454545,14.39393939,12.3030303,7.454545455,3.636363636,14.36363636,0
2008,1245,1424,0,0,136,0,277.6470588,7.647058824,0.029411765,24.05882353,51.47058824,5.794117647,15.32352941,21.47058824,10.97058824,22.32352941,14,14.58823529,8.529411765,3.911764706,18.79411765,0,369,7.3125,0,23.9375,57,7.5625,13.8125,18.53125,10.5,24.21875,14.53125,10.625,7.65625,2.84375,17.125,0
2008,1457,1450,0,0,136,0,561.7741935,6.290322581,0.032258065,23.58064516,53.5483871,6.35483871,11.61290323,19.41935484,11.51612903,23.48387097,12.90322581,12.83870968,8.290322581,3.419354839,17.25806452,0,413.875,10,0.09375,23.25,48.625,6.375,14.1875,19.34375,7.78125,21.4375,13.6875,10.34375,6.25,2.875,15.3125,0
2008,1112,1452,0,0,136,0,530.09375,4.78125,0.09375,24.71875,51.96875,6.59375,15.53125,20.90625,8.34375,22.6875,15.34375,12.21875,5.625,3.59375,16.5,0,496.6363636,11.42424242,0.090909091,26.39393939,58.15151515,7.272727273,14.63636364,21.54545455,11.96969697,23.75757576,15.45454545,10.93939394,7.181818182,5.121212121,19.15151515,0
2008,1168,1458,0,0,136,0,364.9354839,9.580645161,0.032258065,29.74193548,62.4516129,8.612903226,14.38709677,20.38709677,12,23.87096774,15.41935484,13.41935484,8.838709677,1.451612903,18.87096774,0,236.2727273,13.57575758,0,23.48484848,52.15151515,5.818181818,14.54545455,20.51515152,11.60606061,24.3030303,12.78787879,12.09090909,6.303030303,3.333333333,14.33333333,0
2008,1208,1462,0,0,136,0,640.90625,0.90625,0.09375,24.5625,57.78125,5.96875,12.78125,18.9375,13.65625,24.8125,11.53125,14.75,6.71875,3.4375,18.0625,0,330.0909091,13,0,25.45454545,53.3030303,7.757575758,16.66666667,22.21212121,11.27272727,24.78787879,15.54545455,13.27272727,5.575757576,3.454545455,17.33333333,0
2008,1231,1116,0,0,137,0,330.6875,10.4375,0.09375,25.34375,54.6875,6.59375,17.84375,23.375,11.625,26.40625,13.1875,13.71875,7.03125,3.8125,17.21875,0,424.030303,6.606060606,0.03030303,26.72727273,57.39393939,5.878787879,14.3030303,21.27272727,12.81818182,23.93939394,14.54545455,15.45454545,7,5.303030303,18.96969697,0
2008,1375,1139,0,0,137,0,327.6774194,9.935483871,0.064516129,25.61290323,53.80645161,6.677419355,17.70967742,24.87096774,12.06451613,24.90322581,15.58064516,13.90322581,6.096774194,3,17.03225806,0,170.1875,10.59375,0.0625,22.71875,50.46875,9.21875,13.6875,18.5625,8.9375,20.71875,13,10.25,6.28125,2.53125,16.9375,0
2008,1211,1172,0,0,137,0,326.71875,13.25,0.125,27,55.75,6.5,16,22.375,11.21875,26.3125,14.53125,14.1875,7.5625,4.78125,17.65625,0,290.8387097,14.19354839,0,28.64516129,60.74193548,8.774193548,11.25806452,15.4516129,11.22580645,24.87096774,16.77419355,12.19354839,7.967741935,3.290322581,18.16129032,0
2008,1420,1207,0,0,137,0,423.8709677,5.35483871,0.096774194,26.58064516,58.48387097,7.322580645,14.38709677,19.67741935,11.29032258,22.61290323,15.29032258,9.677419355,5.935483871,3.451612903,16.25806452,0,248.40625,11.75,0.0625,25.09375,51.625,7.84375,11.6875,17.5625,9.90625,25.09375,15.6875,13.21875,7.125,4.9375,17.53125,0
2008,1129,1257,0,0,137,0,344.65625,5.125,0.1875,28.84375,57.4375,8.125,15.40625,23.125,9.9375,26.125,17.46875,15.6875,6.09375,2.375,17.75,0,369.71875,10.59375,0.03125,25.5,56.25,7.53125,13.40625,20.46875,11.65625,26.0625,14.8125,13.25,8.09375,4.90625,18.1875,0
2008,1426,1272,0,0,137,0,605.8571429,2.535714286,0.071428571,25.64285714,54.46428571,5.928571429,15.28571429,22.60714286,10.5,27.25,13.25,17.39285714,6.25,2.464285714,20.28571429,0,115.2647059,19.05882353,0.029411765,28.76470588,61.76470588,7.941176471,14.20588235,23.85294118,14.11764706,26.67647059,16.02941176,12.20588235,8.705882353,6.088235294,17.44117647,0
2008,1388,1274,0,0,137,0,340.9333333,12.43333333,0.1,26.46666667,57.63333333,7.866666667,15.03333333,22.66666667,12.6,25.4,14.5,13.46666667,7.3,5.2,17.13333333,0,462.8064516,5.774193548,0.064516129,25.03225806,57.70967742,6.774193548,16.96774194,22.70967742,12.67741935,24.77419355,12.83870968,13.19354839,5.774193548,4.677419355,18.67741935,0
2008,1332,1280,0,0,137,0,607.0322581,4.387096774,0.096774194,26.96774194,55.61290323,8.709677419,14.16129032,20.5483871,10.19354839,23.90322581,14.96774194,12.64516129,4.580645161,2.548387097,18.12903226,0,452.6875,8.03125,0.125,26.09375,56.59375,6.96875,13.9375,21.65625,12.21875,28.65625,13.21875,15.28125,6,7.9375,16.5625,0
2008,1291,1314,0,0,137,0,605.78125,2.5625,0.03125,24.21875,54.25,6,14.625,21,10.09375,23.9375,12.84375,14.375,7.25,3.65625,19.875,0,161.3529412,15.97058824,0.117647059,31.85294118,66.02941176,5.529411765,19.47058824,25.82352941,15.70588235,28.5,16.73529412,14.67647059,8.323529412,4.588235294,16.97058824,0
2008,1386,1328,0,0,137,0,551.8484848,6.060606061,0.060606061,25.3030303,53.06060606,7.303030303,15.42424242,21.24242424,9.939393939,22.24242424,14.87878788,12.72727273,7.212121212,4.666666667,17.39393939,0,492.6060606,5.03030303,0.090909091,24,54.27272727,6.333333333,14.09090909,20.6969697,11.36363636,24.60606061,12.51515152,12.90909091,6.606060606,3.939393939,16.90909091,0
2008,1163,1360,0,0,137,0,350.78125,9.09375,0.03125,26.34375,56.9375,5.15625,19.875,27.65625,13.53125,28.375,14.8125,13.59375,5.75,8.78125,15.21875,0,577.5757576,2,0.060606061,23.66666667,53.09090909,4.848484848,12.81818182,19.03030303,10.75757576,22.81818182,13.12121212,14.84848485,6.818181818,3.121212121,17.24242424,0
2008,1435,1373,0,0,137,0,370.5454545,6.212121212,0.212121212,27.36363636,58.60606061,9.060606061,16.78787879,22.81818182,10.45454545,24.87878788,18,14.48484848,6,3.575757576,18.21212121,0,483.65625,5.75,0.09375,27.5625,61.125,7,14.6875,21.5,11.71875,22.1875,14.5,11.09375,9.4375,3.59375,15.4375,0
2008,1110,1397,0,0,137,0,425.9375,3.3125,0,21.15625,47.78125,7.84375,14.9375,20.09375,9.46875,22.5625,11.90625,13.625,4.59375,2.625,17.53125,0,247.53125,11.53125,0,29.03125,63.53125,9.03125,15.3125,23.40625,14.40625,23.65625,17.875,12.90625,9.15625,3.3125,20.75,0
2008,1122,1400,0,0,137,0,384.4411765,3.911764706,0.147058824,24.64705882,54.64705882,7.852941176,17.44117647,24.41176471,10.11764706,21.41176471,14.44117647,12.73529412,9.735294118,2.176470588,17.55882353,0,316.0909091,9.939393939,0.03030303,26.84848485,59.78787879,7.727272727,13.42424242,19.48484848,12.72727273,24.84848485,12.66666667,9.242424242,5.96969697,5.03030303,16.45454545,0
2008,1155,1437,0,0,137,0,382.21875,9.6875,0.1875,29.5,64.375,8,12.1875,19.5625,15.65625,22.59375,15.8125,14.75,9.8125,5.59375,19.21875,0,587.09375,3.53125,0,24.84375,57.9375,7.0625,16.09375,22.25,13.46875,22.625,13.6875,14.21875,8.09375,2.90625,20.78125,0
2008,1179,1443,0,0,137,0,220.0666667,11.23333333,0.033333333,24.36666667,54.83333333,9.133333333,14.4,18.83333333,11.83333333,21.9,14.43333333,11.43333333,7.166666667,2.4,14.56666667,0,342.4516129,11.48387097,0.032258065,27.32258065,57.67741935,7.225806452,14.74193548,20.87096774,12.32258065,22.61290323,12.58064516,13.96774194,7.64516129,3.64516129,21.09677419,0
2008,1424,1242,0,0,138,0,369,7.3125,0,23.9375,57,7.5625,13.8125,18.53125,10.5,24.21875,14.53125,10.625,7.65625,2.84375,17.125,0,187.9090909,19.51515152,0.03030303,29.45454545,58.36363636,6.787878788,15.48484848,21.87878788,12.3030303,26.42424242,18.48484848,12.90909091,9,6.121212121,17.42424242,0
2008,1338,1277,0,0,138,0,402.4,8.942857143,0.057142857,27.08571429,58.97142857,6.142857143,13.82857143,21.02857143,14.51428571,23.28571429,15.91428571,12.2,6.8,3.285714286,16.17142857,0,367.2727273,9.303030303,0,26.33333333,54.87878788,4.96969697,13.66666667,18.6969697,12.39393939,24.81818182,17.63636364,13.66666667,6.090909091,4.363636364,18.18181818,0
2008,1266,1390,0,0,138,0,413.15625,11.59375,0.03125,26.5,59.34375,7.15625,15.75,22.46875,13.5625,23.1875,15.125,13.25,9.46875,3.84375,20.9375,0,351.4848485,10.06060606,0.090909091,24.84848485,55.36363636,5.393939394,15.57575758,22.39393939,13.18181818,25.66666667,14.21212121,12.27272727,4.363636364,5.181818182,17.15151515,0
2008,1401,1417,0,0,138,0,477.1818182,9.181818182,0.151515152,25.24242424,54.3030303,5.848484848,14.78787879,23.18181818,11.6969697,27.24242424,13.33333333,12.63636364,4.606060606,4.212121212,17,0,197.2424242,14.39393939,0.03030303,26.54545455,55.81818182,5.303030303,15.63636364,21.24242424,12.60606061,23.45454545,14.39393939,12.3030303,7.454545455,3.636363636,14.36363636,0
2008,1323,1450,0,0,138,0,363.0322581,10.09677419,0.032258065,28.22580645,61.4516129,8.451612903,15.70967742,21.35483871,13.32258065,28.32258065,18.93548387,13,6.387096774,3.774193548,15,0,413.875,10,0.09375,23.25,48.625,6.375,14.1875,19.34375,7.78125,21.4375,13.6875,10.34375,6.25,2.875,15.3125,0
2008,1181,1452,0,0,138,0,256.96875,14.8125,0.03125,28.75,61.78125,9.28125,17.34375,24.96875,12.71875,24.4375,15.03125,13.59375,8.6875,4,19.15625,0,496.6363636,11.42424242,0.090909091,26.39393939,58.15151515,7.272727273,14.63636364,21.54545455,11.96969697,23.75757576,15.45454545,10.93939394,7.181818182,5.121212121,19.15151515,0
2008,1243,1458,0,0,138,0,508.2666667,9.8,0.066666667,27.9,62.86666667,6.633333333,16.33333333,23.5,16.16666667,25,15.73333333,15.16666667,7.666666667,3.633333333,20.1,0,236.2727273,13.57575758,0,23.48484848,52.15151515,5.818181818,14.54545455,20.51515152,11.60606061,24.3030303,12.78787879,12.09090909,6.303030303,3.333333333,14.33333333,0
2008,1345,1462,0,0,138,0,387.65625,7.53125,0.0625,23.34375,55.1875,7.375,14.65625,20.75,11.25,21.375,13.375,12.90625,8.5,4.28125,19.59375,0,330.0909091,13,0,25.45454545,53.3030303,7.757575758,16.66666667,22.21212121,11.27272727,24.78787879,15.54545455,13.27272727,5.575757576,3.454545455,17.33333333,0
2008,1207,1172,0,0,139,0,248.40625,11.75,0.0625,25.09375,51.625,7.84375,11.6875,17.5625,9.90625,25.09375,15.6875,13.21875,7.125,4.9375,17.53125,0,290.8387097,14.19354839,0,28.64516129,60.74193548,8.774193548,11.25806452,15.4516129,11.22580645,24.87096774,16.77419355,12.19354839,7.967741935,3.290322581,18.16129032,0
2008,1328,1257,0,0,139,0,492.6060606,5.03030303,0.090909091,24,54.27272727,6.333333333,14.09090909,20.6969697,11.36363636,24.60606061,12.51515152,12.90909091,6.606060606,3.939393939,16.90909091,0,369.71875,10.59375,0.03125,25.5,56.25,7.53125,13.40625,20.46875,11.65625,26.0625,14.8125,13.25,8.09375,4.90625,18.1875,0
2008,1280,1272,0,0,139,0,452.6875,8.03125,0.125,26.09375,56.59375,6.96875,13.9375,21.65625,12.21875,28.65625,13.21875,15.28125,6,7.9375,16.5625,0,115.2647059,19.05882353,0.029411765,28.76470588,61.76470588,7.941176471,14.20588235,23.85294118,14.11764706,26.67647059,16.02941176,12.20588235,8.705882353,6.088235294,17.44117647,0
2008,1116,1314,0,0,139,0,424.030303,6.606060606,0.03030303,26.72727273,57.39393939,5.878787879,14.3030303,21.27272727,12.81818182,23.93939394,14.54545455,15.45454545,7,5.303030303,18.96969697,0,161.3529412,15.97058824,0.117647059,31.85294118,66.02941176,5.529411765,19.47058824,25.82352941,15.70588235,28.5,16.73529412,14.67647059,8.323529412,4.588235294,16.97058824,0
2008,1139,1397,0,0,139,0,170.1875,10.59375,0.0625,22.71875,50.46875,9.21875,13.6875,18.5625,8.9375,20.71875,13,10.25,6.28125,2.53125,16.9375,0,247.53125,11.53125,0,29.03125,63.53125,9.03125,15.3125,23.40625,14.40625,23.65625,17.875,12.90625,9.15625,3.3125,20.75,0
2008,1274,1400,0,0,139,0,462.8064516,5.774193548,0.064516129,25.03225806,57.70967742,6.774193548,16.96774194,22.70967742,12.67741935,24.77419355,12.83870968,13.19354839,5.774193548,4.677419355,18.67741935,0,316.0909091,9.939393939,0.03030303,26.84848485,59.78787879,7.727272727,13.42424242,19.48484848,12.72727273,24.84848485,12.66666667,9.242424242,5.96969697,5.03030303,16.45454545,0
2008,1373,1437,0,0,139,0,483.65625,5.75,0.09375,27.5625,61.125,7,14.6875,21.5,11.71875,22.1875,14.5,11.09375,9.4375,3.59375,15.4375,0,587.09375,3.53125,0,24.84375,57.9375,7.0625,16.09375,22.25,13.46875,22.625,13.6875,14.21875,8.09375,2.90625,20.78125,0
2008,1360,1443,0,0,139,0,577.5757576,2,0.060606061,23.66666667,53.09090909,4.848484848,12.81818182,19.03030303,10.75757576,22.81818182,13.12121212,14.84848485,6.818181818,3.121212121,17.24242424,0,342.4516129,11.48387097,0.032258065,27.32258065,57.67741935,7.225806452,14.74193548,20.87096774,12.32258065,22.61290323,12.58064516,13.96774194,7.64516129,3.64516129,21.09677419,0
2008,1397,1257,0,0,143,0,247.53125,11.53125,0,29.03125,63.53125,9.03125,15.3125,23.40625,14.40625,23.65625,17.875,12.90625,9.15625,3.3125,20.75,0,369.71875,10.59375,0.03125,25.5,56.25,7.53125,13.40625,20.46875,11.65625,26.0625,14.8125,13.25,8.09375,4.90625,18.1875,0
2008,1450,1314,0,0,143,0,413.875,10,0.09375,23.25,48.625,6.375,14.1875,19.34375,7.78125,21.4375,13.6875,10.34375,6.25,2.875,15.3125,0,161.3529412,15.97058824,0.117647059,31.85294118,66.02941176,5.529411765,19.47058824,25.82352941,15.70588235,28.5,16.73529412,14.67647059,8.323529412,4.588235294,16.97058824,0
