Season,team,avg_score,avg_diff,avg_numot,avg_fgm,avg_fga,avg_fgm3,avg_ftm,avg_fta,avg_or,avg_dr,avg_ast,avg_to,avg_stl,avg_blk,avg_pf
2005,1170,750.6923077,-6.038461538,0.076923077,22.69230769,60.92307692,6.846153846,16.03846154,23,14.88461538,20.92307692,11.30769231,14.96153846,9.653846154,3,23.26923077
2005,1171,785.5769231,-7.230769231,0.076923077,20.88461538,50.23076923,6.076923077,9.692307692,15.11538462,9.076923077,19.65384615,12.57692308,14.15384615,6.615384615,3.307692308,19.07692308
2005,1172,411.6923077,2.615384615,0.076923077,23.65384615,54.61538462,8.5,14.76923077,19.88461538,12.38461538,24,13.88461538,15.34615385,5.038461538,1.192307692,18.61538462
2005,1173,484.7241379,3.137931034,0.068965517,22.03448276,53.5862069,7.724137931,12.93103448,17.89655172,11.48275862,22.17241379,13.34482759,13.10344828,5.862068966,1.931034483,20.17241379
2005,1174,782.6129032,-3.193548387,0.032258065,23.32258065,54.32258065,5.870967742,12.5483871,19.16129032,10.87096774,24.64516129,12.90322581,16.70967742,6.161290323,2.838709677,19.48387097
2005,1175,516.75,0.5625,0.0625,20.25,47.90625,6.5,15.40625,20.6875,10.15625,17.375,10.65625,14.0625,8.15625,2.84375,16.09375
2005,1176,468.2142857,5.75,0,26.28571429,56.07142857,6,14.17857143,20.21428571,10.25,23.89285714,15.35714286,13.35714286,7.25,5.178571429,16.03571429
2005,1177,453.2068966,4.551724138,0.034482759,24.75862069,56,5.724137931,12.79310345,19,13.4137931,23.13793103,14.03448276,12.27586207,5.689655172,3.379310345,17.24137931
2005,1178,681.3793103,0.620689655,0,22.62068966,52.03448276,4.137931034,11.93103448,18.27586207,13.20689655,21.86206897,10.79310345,13.06896552,5.896551724,2.827586207,19.37931034
2005,1179,685.7586207,-2.310344828,0.068965517,22.65517241,53.93103448,5.931034483,18.06896552,25,13.24137931,22.79310345,12.06896552,15.68965517,8.206896552,3.034482759,16.82758621
2005,1180,508.4642857,4.035714286,0.071428571,23.25,54.03571429,7.714285714,15.28571429,22.64285714,10.28571429,23.64285714,14.21428571,12,6.214285714,4.964285714,18.85714286
2005,1181,263.7666667,13.96666667,0.033333333,26.53333333,59.16666667,8.966666667,17.73333333,24.9,13.5,24.93333333,13.2,13.6,8.766666667,6.866666667,18.43333333
2005,1182,887.5666667,-7.5,0.066666667,24.6,58.76666667,5.933333333,12,15.7,12.36666667,22.36666667,14.66666667,13.86666667,6.333333333,4.1,20.1
2005,1183,730.7777778,-4.666666667,0.074074074,23.59259259,53.03703704,6,14.51851852,19.7037037,10.85185185,23.66666667,13.62962963,15.55555556,4.851851852,3.592592593,20.07407407
2005,1184,402.8148148,2.888888889,0.074074074,26.25925926,55.85185185,6.185185185,11.66666667,17.55555556,10.92592593,23.55555556,14.66666667,14.22222222,6.851851852,3.777777778,19.51851852
2005,1185,790.0714286,-3.142857143,0.071428571,23.78571429,53.96428571,5.678571429,19.21428571,27.67857143,10.82142857,22.39285714,12.21428571,15.21428571,7.285714286,2.5,19.82142857
2005,1186,895.2962963,-6.259259259,0.037037037,21.77777778,51.96296296,6.185185185,11.66666667,17.66666667,9.37037037,21.40740741,13.66666667,16.25925926,5.185185185,1.703703704,20.85185185
2005,1187,885.6923077,-8.307692308,0.076923077,22.11538462,56.76923077,4.269230769,14.11538462,22.5,14.34615385,24.84615385,11.73076923,16.07692308,5.961538462,4,20.65384615
2005,1189,917.7241379,-8.137931034,0.068965517,21.24137931,51.86206897,5.620689655,11.86206897,18.86206897,9.793103448,22.06896552,10.75862069,15.48275862,7.689655172,2.172413793,17.89655172
2005,1190,892.2692308,-6.5,0.038461538,27.46153846,61.73076923,6.653846154,13,19.03846154,12.26923077,24.38461538,11.07692308,16.76923077,7.769230769,2.038461538,18.46153846
2005,1191,753.0714286,-2.107142857,0.035714286,24.82142857,54.78571429,8.178571429,13.10714286,19.57142857,9.571428571,23.03571429,15.64285714,14.10714286,4.75,2.107142857,19.07142857
2005,1192,507.0322581,3.258064516,0.064516129,27.06451613,59.93548387,6.677419355,13.35483871,19.93548387,12.4516129,23.64516129,15.03225806,13.90322581,7.129032258,4.419354839,18.96774194
2005,1193,631.7666667,1.033333333,0.166666667,24.53333333,57.6,5.3,13.66666667,18.9,12.3,22.73333333,14.6,13.06666667,7.533333333,6.4,19.16666667
2005,1194,783.3333333,-1.888888889,0.185185185,27.66666667,63.03703704,7.148148148,14.2962963,22.25925926,14.2962963,24.81481481,13.18518519,17.25925926,8.703703704,4.333333333,20.33333333
2005,1196,340.0666667,14.13333333,0.066666667,26.76666667,54.83333333,7.666666667,15.66666667,22.4,11.5,25.83333333,15.03333333,13.63333333,7.033333333,4.466666667,18.2
2005,1197,656.5517241,-5.827586207,0.068965517,24.20689655,56.89655172,5.379310345,14.20689655,21.65517241,13.68965517,22.75862069,11.31034483,17.27586207,7.344827586,1.413793103,20.13793103
2005,1198,732.5172414,-4.24137931,0.24137931,23.13793103,52.65517241,4.586206897,16.27586207,25.03448276,12.68965517,25.13793103,13.03448276,18.82758621,6.862068966,3.24137931,21.24137931
2005,1199,787.8,-2.166666667,0.066666667,24.03333333,53.73333333,6.466666667,13.46666667,20.16666667,9.933333333,23.26666667,12.36666667,16.13333333,6.766666667,3.166666667,19.5
2005,1200,694.0344828,-1.448275862,0.034482759,22.34482759,52.93103448,6.517241379,11.86206897,18.48275862,12.13793103,21.55172414,13.17241379,16.37931034,7.517241379,4.24137931,17.13793103
2005,1201,618.3793103,0.827586207,0.034482759,25.48275862,58.27586207,7.379310345,13.37931034,20.51724138,12.27586207,26.13793103,14.93103448,15.89655172,5.655172414,4,17.20689655
2005,1202,659.52,-0.24,0.08,24.04,54.44,8.4,11.24,16.2,10.4,20.8,14.8,15.12,8.24,2.08,17.44
2005,1203,351.862069,10.31034483,0.034482759,27.72413793,58.10344828,5.379310345,16.4137931,23.34482759,13.03448276,23.65517241,16.03448276,14.96551724,9.793103448,4.275862069,17.37931034
2005,1204,625.1851852,3,0.148148148,27.88888889,65.88888889,6.555555556,17.25925926,23.88888889,13.7037037,25.48148148,14.59259259,15.62962963,9.777777778,4.407407407,23.11111111
2005,1205,559.9642857,2.214285714,0.035714286,25.39285714,59.57142857,7.392857143,13.07142857,18.42857143,13.10714286,24.64285714,14.07142857,15.35714286,7.857142857,2.928571429,17.10714286
2005,1206,585.3448276,3.75862069,0.068965517,25.37931034,56.68965517,6.965517241,15.62068966,22.48275862,11.34482759,22.96551724,14.4137931,12.37931034,7.931034483,3.172413793,17.20689655
2005,1207,538.0344828,2.137931034,0.068965517,22.65517241,50.27586207,7.517241379,11.20689655,15.96551724,10.5862069,20.20689655,14,13.89655172,6.896551724,4.551724138,17.31034483
2005,1208,884.6428571,-7.678571429,0.071428571,20.89285714,52.85714286,5.464285714,12.85714286,20.28571429,11.14285714,20.82142857,9.678571429,15.25,7.464285714,3.285714286,19.60714286
2005,1209,684.4285714,-2.428571429,0.071428571,24.64285714,58.07142857,8.714285714,12.03571429,17.07142857,11.17857143,22.89285714,12.85714286,13.07142857,6.321428571,4.714285714,17.25
2005,1210,493.4,8.266666667,0.066666667,26.7,58.93333333,5.9,15.26666667,22.23333333,12.76666667,26.7,14.96666667,15.3,8.266666667,5.3,20.13333333
2005,1211,236.9310345,9.896551724,0,27.5862069,54.51724138,5.034482759,19.48275862,26.10344828,11.72413793,26.44827586,15.82758621,13.55172414,5.586206897,3.448275862,17.4137931
2005,1212,641.4166667,-4.375,0.125,24.125,59.41666667,6.625,11.5,18.625,11.79166667,24.91666667,14.20833333,15.41666667,6.5,3.5,21.16666667
2005,1214,566.5333333,1.766666667,0.1,23.36666667,53.46666667,4.933333333,14.1,23,12.43333333,23.63333333,11.93333333,17.4,8.266666667,2.666666667,19.4
2005,1216,888.5357143,-10.32142857,0,22.60714286,57.75,4.607142857,9.642857143,15.32142857,12.75,21.5,8.964285714,14.60714286,6.714285714,1.928571429,21.07142857
2005,1217,710.4444444,-2.259259259,0.111111111,23.55555556,55.7037037,6.148148148,13.88888889,19.7037037,12.11111111,23.77777778,13.14814815,17.51851852,8.148148148,3.407407407,19.07407407
2005,1218,584.7241379,2.206896552,0.034482759,25.79310345,58.89655172,6.137931034,10.89655172,16.48275862,13.03448276,21.17241379,16.96551724,12.82758621,6.724137931,4.068965517,16.75862069
2005,1219,772.3571429,0.571428571,0.142857143,26,60,6.25,14.89285714,22.82142857,13.53571429,25.28571429,13.92857143,16.89285714,8.607142857,3.107142857,20.96428571
2005,1220,390.7241379,6.344827586,0.137931034,25.72413793,56.79310345,7.413793103,14,21.44827586,12.51724138,24.17241379,13.20689655,14.13793103,7.862068966,4.655172414,19.44827586
2005,1221,300,10.86666667,0.1,23.76666667,53.66666667,6.333333333,12.86666667,19.46666667,11.83333333,22.66666667,14.2,13.63333333,10.4,5.066666667,16.9
2005,1222,555.2258065,1.258064516,0,24.29032258,60.93548387,8.580645161,12.41935484,19.48387097,13.67741935,19.4516129,12.12903226,12.58064516,10.5483871,4.225806452,22.70967742
2005,1224,1020,-9.75,0,21.96428571,59.17857143,7.321428571,12.75,18.92857143,13.42857143,21.21428571,9.464285714,15.67857143,6.964285714,3.178571429,21.78571429
2005,1225,935.1071429,-5.392857143,0.035714286,22.78571429,56.46428571,5.321428571,9.75,15.35714286,12.17857143,21.39285714,10.64285714,12.57142857,5.5,2.571428571,17.21428571
2005,1226,903.56,-8.2,0.16,21.32,54,5.12,15.44,22.32,10.36,20.72,11.68,15.08,8,3.36,20.04
2005,1227,649.2692308,0.038461538,0.038461538,25.30769231,57.88461538,5.153846154,13.57692308,19.88461538,13.38461538,21.80769231,12.76923077,12.73076923,6.769230769,1.692307692,17.46153846
2005,1228,112.6969697,17.3030303,0.03030303,28.15151515,57.60606061,8.696969697,12.42424242,17.15151515,10.96969697,23.39393939,18.57575758,11.12121212,7.636363636,3.424242424,15.51515152
2005,1229,591.3793103,0.24137931,0.034482759,23.65517241,51.89655172,6.379310345,12.55172414,19.13793103,9.896551724,22.51724138,13.86206897,14.20689655,6.448275862,2.827586207,16.75862069
2005,1231,609,0.428571429,0.107142857,21.78571429,51.07142857,6.035714286,14.32142857,20.03571429,10.32142857,20.64285714,11.92857143,12.89285714,6.535714286,4.464285714,17.89285714
2005,1232,819.483871,-3.838709677,0.096774194,20.87096774,52.38709677,4.935483871,14.29032258,20.4516129,9.322580645,22.58064516,11.90322581,12.96774194,6.193548387,1.709677419,15.83870968
2005,1233,674.8064516,0.322580645,0.096774194,25.09677419,56.38709677,4.903225806,16.5483871,23.38709677,11.90322581,24.51612903,14.64516129,15.29032258,6.548387097,6.032258065,20.09677419
2005,1234,474.28125,6.1875,0.09375,25.65625,55.375,6.40625,15.5,22.5,11.09375,25,15.5,14.53125,7.53125,5.40625,18.6875
2005,1235,513.0689655,4.24137931,0.103448276,25.24137931,57.24137931,3.689655172,14.20689655,20.55172414,11.75862069,23.20689655,14.24137931,12.93103448,9.482758621,3.793103448,16.68965517
2005,1236,986.4285714,-9.428571429,0.071428571,22.07142857,53,6.5,11.07142857,17.21428571,11.03571429,21.42857143,11.75,16.07142857,6.071428571,3.75,17.92857143
2005,1237,633.1111111,1.592592593,0.037037037,24.81481481,56.85185185,8.259259259,12.2962963,17.55555556,12.37037037,19.92592593,14,10.92592593,7.777777778,2.925925926,18.88888889
2005,1238,710.2580645,-4.870967742,0.064516129,23.06451613,60.06451613,4.322580645,13.83870968,20.4516129,14.16129032,22.19354839,11.83870968,17.5483871,9.774193548,4.387096774,21.64516129
2005,1239,635.3703704,-4.481481481,0.074074074,25.14814815,55.59259259,5.740740741,14.33333333,22.25925926,10.85185185,24.18518519,13.85185185,18.03703704,8.777777778,5.481481481,18.92592593
2005,1240,1061.961538,-7.923076923,0.115384615,23.73076923,53.92307692,5.961538462,13.61538462,19.30769231,10.26923077,21.03846154,12.53846154,15.57692308,7.5,3.692307692,18.80769231
2005,1241,989.4285714,-11.67857143,0.107142857,21.07142857,51.75,4.928571429,13.46428571,20.53571429,11.64285714,21.17857143,10.60714286,17.25,5.964285714,3.571428571,21.25
2005,1242,318.3448276,10.20689655,0.137931034,26.93103448,56.48275862,6.793103448,14.79310345,21.44827586,11.79310345,25.96551724,16.5862069,14.48275862,6.620689655,3.862068966,19.24137931
2005,1243,592.4074074,2.259259259,0.111111111,24.2962963,55.33333333,5.814814815,14.22222222,20.81481481,11.51851852,22.81481481,15.51851852,12.33333333,6.62962963,2.185185185,16.77777778
2005,1245,542.5333333,3.033333333,0.033333333,24.26666667,55.83333333,7.166666667,13.13333333,19.03333333,11.76666667,21.6,14.73333333,13.43333333,8.333333333,1.7,18.66666667
2005,1246,271.3,11.83333333,0.033333333,26.5,57.73333333,6.533333333,14.2,21.4,12.7,22.9,15.26666667,13.03333333,9.4,4.433333333,16.8
2005,1247,841.5862069,-5.551724138,0.172413793,21.27586207,52.55172414,7.379310345,12.72413793,17.48275862,9.034482759,21.65517241,12.62068966,13.5862069,7.551724138,2.137931034,14.75862069
2005,1248,902.3333333,-8.740740741,0.074074074,22.37037037,55.7037037,6.703703704,15.44444444,21.03703704,10.14814815,25.22222222,12.03703704,17.66666667,6,2.925925926,19.51851852
2005,1249,596.32,2.2,0.08,26.6,61.96,6.52,18.28,26.8,13.68,26.68,13.92,15.44,7.84,4.48,20.88
2005,1250,699.3928571,0.035714286,0.035714286,19.96428571,52.28571429,6.428571429,15,21.25,10.5,23.64285714,12.78571429,13.57142857,6.571428571,2.107142857,19.78571429
2005,1251,728.6666667,-6.814814815,0.037037037,23.44444444,56.55555556,5.740740741,14.62962963,22.85185185,13.03703704,24.37037037,12.18518519,15.85185185,6.555555556,2.888888889,19.59259259
2005,1252,616.4615385,-1.615384615,0.115384615,23.42307692,55.38461538,7.192307692,13.26923077,20.07692308,12.38461538,25.15384615,12.42307692,15.92307692,6.230769231,2.269230769,19.69230769
2005,1253,856.4666667,-5.666666667,0.066666667,22.06666667,53.3,5.3,11.23333333,17.03333333,11.86666667,21.73333333,11.2,16.13333333,5.266666667,3,18.13333333
2005,1254,706.25,-4.392857143,0.035714286,23.60714286,56.42857143,6.928571429,13.17857143,19.82142857,11.60714286,23.89285714,12.75,15.85714286,5.285714286,2.214285714,20.07142857
2005,1255,1215.666667,-16.86666667,0.1,24.03333333,62.66666667,6.2,9.433333333,15,12.26666667,24.03333333,12.8,17.03333333,7.033333333,3.7,18.1
2005,1256,685,-0.172413793,0.068965517,25.82758621,58.44827586,5,13.68965517,22.03448276,13.37931034,25.17241379,15.55172414,15.03448276,7.034482759,2.75862069,17.31034483
2005,1257,234.2258065,17.90322581,0,26.5483871,57.12903226,9.64516129,17.80645161,24.4516129,12.70967742,26.41935484,15.93548387,14.38709677,9.064516129,3.935483871,18.58064516
2005,1258,791.0714286,-2.75,0.035714286,24.89285714,60.17857143,4.964285714,13.07142857,17.82142857,12.10714286,21.46428571,15.39285714,13.67857143,8.714285714,3,20.39285714
2005,1259,1005.464286,-9.607142857,0,22.96428571,55.28571429,4.428571429,15.57142857,23.42857143,12.35714286,24.28571429,11.96428571,17.60714286,6.071428571,2.75,20.92857143
2005,1260,769.4482759,-2.689655172,0.068965517,23.96551724,53.93103448,6.068965517,13.03448276,18.82758621,9.965517241,21.93103448,12.03448276,15.4137931,8.24137931,3.586206897,19.55172414
2005,1261,446.4482759,4.448275862,0.172413793,25.96551724,56.06896552,6.862068966,16.68965517,22.86206897,11.48275862,24.89655172,14.89655172,13.24137931,7,4.206896552,15.96551724
2005,1263,707.6785714,-2.821428571,0.035714286,22.32142857,53.96428571,6.785714286,11.21428571,15.67857143,11.25,24.82142857,11.85714286,18.17857143,7.428571429,3.892857143,19.25
2005,1264,694.037037,1.296296296,0.148148148,25.88888889,58.33333333,5.222222222,15.44444444,22.66666667,12.22222222,22.11111111,12.77777778,12.2962963,8.222222222,5.148148148,20.59259259
2005,1265,797.1785714,-2.714285714,0.035714286,24.21428571,54.78571429,8.25,13.35714286,19.71428571,9.571428571,24.57142857,15.25,13.53571429,5.857142857,2.285714286,17.64285714
2005,1266,525.4827586,2.413793103,0.137931034,22.5862069,52.48275862,7.931034483,14.62068966,20.55172414,12.96551724,23.72413793,13.72413793,14.5862069,4.103448276,2.827586207,19.48275862
2005,1267,1011.142857,-7.107142857,0,22.53571429,54.35714286,7.357142857,14.32142857,20.14285714,12.10714286,20.67857143,12.07142857,14.60714286,5.428571429,3.071428571,19.35714286
2005,1268,593.6428571,5.571428571,0.178571429,29,65.67857143,5.642857143,18.67857143,25.60714286,14.75,27.78571429,15.53571429,15.78571429,8.321428571,5.892857143,19
2005,1269,584.5,-1.392857143,0.321428571,23.03571429,53.07142857,5.642857143,12.64285714,18.75,11.57142857,22.64285714,14.82142857,15.53571429,8.321428571,5.214285714,16.64285714
2005,1270,821.2083333,-4.125,0,25.83333333,59.83333333,5.75,15.58333333,22.5,12.70833333,22.79166667,13.16666667,17.20833333,8.666666667,3.25,24.16666667
2005,1271,1185.821429,-23.07142857,0,19.46428571,51.64285714,5.25,12.28571429,20.17857143,10.64285714,23,9.678571429,22.32142857,5.464285714,2.107142857,18.92857143
2005,1272,605.1764706,5.205882353,0,23.44117647,56,6.852941176,16.91176471,24.67647059,14.35294118,23.91176471,12,14.97058824,7.147058824,5.323529412,19.67647059
2005,1273,635.1538462,1.230769231,0.192307692,28.42307692,63.34615385,8.307692308,14.80769231,21.96153846,13.42307692,24.96153846,16.96153846,16,9.230769231,3.153846154,18.03846154
2005,1274,588.9642857,1.892857143,0.071428571,26.35714286,60.96428571,6.571428571,12.28571429,18.25,15.03571429,24.67857143,11.67857143,13.17857143,7.321428571,4.821428571,16.82142857
2005,1275,501.75,4.321428571,0.142857143,23.14285714,51.25,7,12.17857143,18.03571429,11.39285714,24.64285714,13,13.96428571,5.285714286,2.214285714,19.57142857
2005,1276,769.0645161,-2.322580645,0.064516129,22.25806452,50.25806452,5,12.12903226,16.80645161,10.35483871,20.80645161,12.19354839,15.61290323,5.580645161,4.322580645,16.16129032
2005,1277,336.4642857,14.71428571,0.035714286,27.71428571,55.89285714,6.857142857,15.78571429,20.35714286,11.85714286,24.17857143,17.85714286,13.85714286,7.714285714,2.678571429,19.28571429
2005,1278,461.2580645,5.612903226,0.032258065,24.19354839,53.03225806,5.322580645,14.74193548,20.83870968,11.38709677,22.48387097,14.35483871,16.12903226,9.129032258,4.64516129,15.90322581
2005,1279,734.0322581,-0.290322581,0.032258065,23.83870968,53.25806452,6.774193548,9.387096774,15.41935484,10.4516129,19.48387097,14.67741935,14.06451613,7.741935484,2.032258065,20.06451613
2005,1280,452.15625,6.4375,0,25.5625,57.46875,5.8125,15.5,23.28125,14.5,26.46875,14.15625,15.125,6.9375,3.21875,15.4375
2005,1281,674.09375,-1.84375,0.03125,21.75,53.125,6.46875,14.21875,20.875,12.03125,22.6875,12.3125,14.59375,6.3125,2.21875,19.03125
2005,1282,634.6538462,0.538461538,0,25.46153846,56.76923077,7.307692308,14.26923077,20.73076923,11.73076923,21.65384615,14.26923077,12.65384615,7.115384615,2.807692308,17.30769231
2005,1283,560.2333333,5.333333333,0.033333333,24.3,54.9,5.166666667,18.33333333,24.93333333,13.5,23.73333333,14.16666667,15.16666667,7.9,3.733333333,20.1
2005,1284,614.2758621,0.448275862,0,21.27586207,48.65517241,6.586206897,14.48275862,18.79310345,7.24137931,22.72413793,14.13793103,13.72413793,7.896551724,2.344827586,17.65517241
2005,1285,593,0.25,0,23.42857143,51.25,5.821428571,16.60714286,24.46428571,10.28571429,25.71428571,13.78571429,17,5.892857143,3.107142857,17.10714286
2005,1286,726.8076923,-1.423076923,0.115384615,24.23076923,55.92307692,7.5,10.84615385,16.03846154,8.5,25.26923077,13.84615385,15.5,6.884615385,4.115384615,17.15384615
2005,1287,882.2083333,-9.833333333,0.083333333,22.16666667,48.33333333,3.916666667,13.83333333,18.29166667,7.583333333,22.16666667,13.66666667,17.125,5.041666667,1.75,16.95833333
2005,1288,720.8,-2.233333333,0.1,24.23333333,56.56666667,5.166666667,11.76666667,19.06666667,11.43333333,21.76666667,13.16666667,16.16666667,7.866666667,2.233333333,21.13333333
2005,1290,723.7857143,1.071428571,0.035714286,24.64285714,60.21428571,7.071428571,10.60714286,15.60714286,13.75,24.07142857,11.78571429,14.14285714,9.392857143,4.892857143,18.5
2005,1291,975.4814815,-6.333333333,0.074074074,23.22222222,56.07407407,7.333333333,11.59259259,17.48148148,11.03703704,20.81481481,12.37037037,14.77777778,6.185185185,1.259259259,21.37037037
2005,1292,579.137931,3.724137931,0.068965517,24.27586207,56.06896552,6.172413793,15.48275862,22.03448276,12.75862069,24.27586207,11.03448276,14.4137931,6,1.862068966,19.34482759
2005,1293,590.9230769,4.5,0.038461538,26.07692308,57.46153846,7.153846154,11.5,17.88461538,13.38461538,20.19230769,14.53846154,12.57692308,7.384615385,2.769230769,19.57692308
2005,1294,1100.76,-13.64,0.12,22.88,54.04,6.12,11.48,17.68,10.64,21.76,13.12,17.16,6.32,2.2,18.52
2005,1296,815.9642857,-0.785714286,0.107142857,24,53.10714286,7.071428571,13.35714286,17.85714286,10.64285714,21.53571429,14.64285714,14.21428571,5.785714286,4.357142857,18.53571429
2005,1298,923.2307692,-5.230769231,0.076923077,23.5,59.23076923,6.269230769,16.46153846,25.19230769,15.92307692,25.11538462,11.88461538,18.96153846,8.307692308,2.269230769,22.57692308
2005,1299,1053.633333,-9.433333333,0.2,22.83333333,59.43333333,6.2,12.66666667,20.56666667,12.13333333,22.03333333,11.33333333,20.26666667,9.9,3.433333333,21.6
2005,1301,575.6875,7.46875,0,25.1875,54.875,8.46875,15,21.5625,11.09375,21.4375,15.3125,12.28125,7.0625,4.34375,18.84375
2005,1304,690.3928571,4.107142857,0.071428571,23.60714286,55.53571429,6.214285714,14.60714286,22.14285714,13.14285714,25.17857143,13.57142857,14.21428571,5.821428571,3.964285714,19.28571429
2005,1305,325.3793103,7.034482759,0.034482759,24.72413793,53.55172414,2.689655172,17.4137931,24.65517241,12.06896552,27.31034483,15.06896552,14.5862069,6.689655172,5.172413793,15.72413793
2005,1306,939.4814815,-6.111111111,0.037037037,23.14814815,52.14814815,5.444444444,12.22222222,18.11111111,9.703703704,22.66666667,13.2962963,15.96296296,6.962962963,2.555555556,15.85185185
2005,1307,316.483871,10.93548387,0,25.96774194,52.06451613,8.290322581,15.64516129,23.09677419,9.709677419,24,15.03225806,13.80645161,7.516129032,3.451612903,16.87096774
2005,1308,1131.071429,-9.892857143,0.107142857,23.71428571,56.07142857,6.714285714,12.17857143,18.14285714,10.42857143,22.71428571,11.42857143,15.82142857,4.821428571,2.892857143,18
2005,1309,796.5172414,-3.310344828,0.034482759,24.20689655,56.82758621,5,13.13793103,20.79310345,13,22.4137931,13.13793103,12.68965517,6.068965517,2.24137931,18.68965517
2005,1310,466,7,0.172413793,27.89655172,63.68965517,9.103448276,20.27586207,26.75862069,15.86206897,24.96551724,15.89655172,12.79310345,6.862068966,3.310344828,19
2005,1311,1158.541667,-11.04166667,0.041666667,23.375,60.29166667,7.708333333,16.25,21.79166667,11.5,23.08333333,12.25,15.5,6.708333333,1.208333333,19.16666667
2005,1313,713.3703704,0.444444444,0.074074074,21.51851852,52.03703704,5.185185185,13.88888889,22.07407407,12.66666667,24.62962963,11.03703704,17.18518519,7.62962963,4,18.33333333
2005,1314,248.8709677,18.51612903,0,30.4516129,61.35483871,7.387096774,20.48387097,27.87096774,13.77419355,26.5483871,19.32258065,16.67741935,10.38709677,3.838709677,18.12903226
2005,1317,744.1923077,-3.269230769,0,24.92307692,59.69230769,6,16.03846154,22.84615385,13.19230769,24.38461538,11.26923077,16.03846154,7.307692308,3.923076923,20.92307692
2005,1318,449.9666667,4.433333333,0,26.33333333,60.06666667,7.8,13.26666667,18.63333333,10.46666667,24.36666667,13.13333333,13.16666667,7.166666667,6.466666667,16.43333333
2005,1319,890.7692308,-1,0,25.69230769,58.19230769,7.730769231,15.88461538,22.26923077,10.5,24.11538462,14.34615385,15.69230769,6.576923077,1.307692308,19.76923077
2005,1320,489.5333333,5.7,0.066666667,26.4,55.03333333,7.233333333,12.46666667,17.86666667,8.766666667,24.56666667,15.66666667,11.66666667,6.1,4.333333333,17.63333333
2005,1321,711.8387097,-3.064516129,0.032258065,21.74193548,48.06451613,6,9.483870968,15.5483871,7.35483871,19.96774194,15.29032258,13.06451613,7.451612903,2.516129032,15.90322581
2005,1322,594.137931,0.793103448,0.034482759,25,57.13793103,5.482758621,17.27586207,24.96551724,14.37931034,22.86206897,14.75862069,16.37931034,8.379310345,3,21.68965517
2005,1323,561.3928571,3.5,0,23.25,56.67857143,8.607142857,11.96428571,16.60714286,12.14285714,23.07142857,14.32142857,11.5,6.714285714,4.142857143,14.92857143
2005,1324,850.1034483,-3.137931034,0.034482759,25.06896552,56.10344828,6.275862069,13.93103448,21.03448276,11.86206897,20.65517241,14.72413793,12.03448276,6.965517241,2.482758621,17.65517241
2005,1325,478.3870968,3.838709677,0.064516129,24.35483871,52.5483871,5.580645161,17.51612903,25.03225806,10.90322581,21.90322581,11.80645161,13,8.548387097,2.612903226,17.74193548
2005,1326,543.90625,6.9375,0.125,26.5,57.53125,8.09375,9.9375,15.15625,9.09375,23.8125,15.375,11.65625,7.1875,1.96875,16.59375
2005,1328,359.1612903,12.38709677,0.032258065,27.51612903,57,6.741935484,13.64516129,19.93548387,12.74193548,22.4516129,15.87096774,13.80645161,8.838709677,4.161290323,18.25806452
2005,1329,338.862069,12.24137931,0,27.72413793,55.86206897,7.068965517,15.5862069,20.17241379,11.37931034,22.82758621,16.62068966,13.86206897,6.965517241,2.689655172,18.55172414
2005,1330,268.15625,9.8125,0.03125,25.125,57,6,14.0625,20.4375,12,24.3125,16.09375,12.0625,9.625,4.46875,17.125
2005,1331,361.6129032,9.451612903,0,27.22580645,56.35483871,6.322580645,15.96774194,22.16129032,11.25806452,25.25806452,17.32258065,14.12903226,7.225806452,3.161290323,17.96774194
2005,1332,681.4444444,-0.222222222,0.074074074,25.11111111,54.14814815,6.296296296,14.40740741,22,10.74074074,23.62962963,13.40740741,15.2962963,5.296296296,2.888888889,17.88888889
2005,1333,644.7741935,-1.064516129,0.032258065,25.06451613,56.77419355,5.903225806,16.38709677,22.58064516,11.48387097,22.4516129,13.16129032,14.74193548,6.096774194,3.870967742,17.70967742
2005,1334,204,8.862068966,0.068965517,25.44827586,50.89655172,6.310344828,15.20689655,20.37931034,9.75862069,26.03448276,14.96551724,13.93103448,5.103448276,3.24137931,14.44827586
2005,1335,433.9285714,7.642857143,0.071428571,23.53571429,53.89285714,6.5,14.89285714,22.5,12.35714286,25.14285714,14.39285714,15.64285714,7.928571429,3.214285714,19.67857143
2005,1336,1075.034483,-9.172413793,0,20.96551724,52.48275862,5.965517241,14.48275862,20.75862069,12.4137931,22.5862069,12.27586207,15.75862069,5.379310345,2.103448276,15.06896552
2005,1337,666.9,0.166666667,0.033333333,26.26666667,59.2,6.7,15.43333333,23.36666667,12.86666667,23.4,13.6,14.1,6.433333333,3.6,19
2005,1338,435.7142857,9.392857143,0.071428571,25.46428571,53.85714286,5.964285714,15.46428571,23.53571429,14.42857143,23.89285714,15.32142857,14.60714286,6.5,4.178571429,17
2005,1339,728.7586207,0.275862069,0.034482759,24,53.31034483,5.275862069,15.55172414,22.31034483,10.75862069,21.37931034,12.62068966,14.55172414,7.275862069,3.137931034,19.72413793
2005,1340,514.3076923,3.576923077,0.038461538,25.03846154,51.61538462,5.346153846,17.34615385,26.73076923,9.730769231,24,16.69230769,17,7.192307692,3.884615385,20.34615385
2005,1341,1112.821429,-14.85714286,0.071428571,20.53571429,56.5,5.035714286,10.82142857,18.64285714,10.67857143,23.14285714,8.178571429,17.5,6.5,2.142857143,21.39285714
