team1,team2,result,daynum,loc,avg_score_1,avg_diff_1,avg_numot_1,avg_fgm_1,avg_fga_1,avg_fgm3_1,avg_ftm_1,avg_fta_1,avg_or_1,avg_dr_1,avg_ast_1,avg_to_1,avg_stl_1,avg_blk_1,avg_pf_1,avg_score_2,avg_diff_2,avg_numot_2,avg_fgm_2,avg_fga_2,avg_fgm3_2,avg_ftm_2,avg_fta_2,avg_or_2,avg_dr_2,avg_ast_2,avg_to_2,avg_stl_2,avg_blk_2,avg_pf_2
1189,1174,0,117,1,915.8333333,-9.466666667,0.033333333,22.3,55.46666667,5.6,16,23.36666667,11,26.73333333,10.63333333,12,3.6,2.9,17.9,672.1,-1.333333333,0.033333333,26.6,60.26666667,9.233333333,12.2,18.3,10.16666667,26.43333333,14.93333333,12.7,5.1,2.2,19.43333333
1190,1459,0,117,-1,861.6,-1.4,0.1,23.43333333,53.4,8.366666667,15.46666667,20.5,8.433333333,22.9,14.2,12.03333333,5.166666667,1.6,19.46666667,461.71875,1.40625,0.09375,26.8125,58.15625,8.0625,14.53125,20.6875,10.0625,24.625,12.25,12.6875,6.5,3.5625,20.21875
1192,1148,0,117,1,1000.068966,-13.10344828,0.103448276,23.51724138,58.72413793,5.655172414,12.4137931,18.27586207,11.55172414,24.65517241,11.75862069,13.86206897,4.379310345,3.689655172,17.4137931,583.5806452,-1.677419355,0.096774194,27.67741935,60.64516129,7.258064516,14.22580645,20.35483871,10.5483871,22.58064516,14.09677419,13,7.35483871,2.516129032,21.58064516
1198,1194,0,117,1,941.3225806,-8.580645161,0.032258065,22.83870968,56.48387097,7.096774194,13.19354839,18.22580645,8.419354839,23.90322581,11.83870968,12.12903226,5.258064516,4.258064516,19.32258065,786.0666667,-0.433333333,0.133333333,26.1,55.76666667,5.766666667,13.33333333,19.83333333,10.33333333,26.86666667,11.9,13.13333333,4.8,4.566666667,19.1
1199,1323,0,117,-1,508.21875,5.125,0.03125,27.15625,57.625,7.34375,14.0625,19.125,10.90625,25.15625,13.46875,9.71875,5.59375,3.90625,15.5,535.40625,4.3125,0.03125,27.9375,59.96875,6.6875,15.53125,22.53125,11.46875,25.4375,13.28125,13.0625,7.1875,4.125,19.46875
1200,1172,0,117,-1,505.8709677,0.935483871,0.032258065,27.12903226,61.25806452,9.483870968,15.32258065,20.09677419,9.419354839,25.5483871,14.90322581,10.06451613,4.580645161,3.161290323,17.35483871,580.9655172,2.137931034,0.103448276,25.10344828,56.44827586,7.75862069,13.20689655,19.24137931,10.4137931,24.10344828,15.44827586,13.86206897,8.310344828,3.793103448,19.86206897
1201,1307,0,117,1,655.59375,2.625,0.03125,25.90625,55.6875,6.125,18.0625,24.46875,9.6875,26.96875,14.40625,15.28125,5.625,4.0625,20.59375,393.3125,3.46875,0.125,26.125,60.6875,6.28125,16.09375,23.125,11.4375,25.59375,13.0625,10.625,8.15625,3.71875,22.25
1208,1279,0,117,-1,529.15625,3.09375,0.0625,24.875,59.84375,7.875,17.53125,24.71875,13.25,25.1875,12.875,12.0625,7.5625,3.125,19.875,533.21875,1.09375,0.0625,23.25,55.3125,6.40625,17.1875,24.46875,11.65625,27.53125,12.375,13.4375,4.875,5.21875,20.9375
1209,1111,0,117,-1,810.6774194,-6.806451613,0,23.19354839,57.90322581,8.258064516,15.90322581,22.61290323,12.67741935,24.09677419,11.5483871,14.90322581,4.096774194,3.322580645,21.51612903,638.5,-0.607142857,0.142857143,23.14285714,52.85714286,5,13.75,19.82142857,8,22.67857143,11.60714286,11.92857143,6.535714286,2.964285714,19.32142857
1210,1130,0,117,1,899.125,-9.28125,0.03125,22.40625,54.71875,7.21875,9.1875,14.125,7.59375,23.5625,12.8125,13.46875,5.65625,2.90625,18.09375,559.0606061,2.181818182,0.03030303,26.72727273,60.03030303,5.818181818,13.96969697,19.42424242,13.24242424,25.78787879,13.42424242,11.12121212,4.545454545,4.212121212,18
1211,1140,0,117,1,416,10.46875,0.03125,29.3125,64.03125,8.96875,15.5625,22.5,12.125,28.71875,16.25,11.625,6.59375,4.1875,18.90625,330.5625,12.75,0.03125,28,57.6875,7.78125,15.71875,20.6875,10.46875,28.90625,13.875,11.34375,5,3,17.59375
1214,1224,0,117,-1,841.5333333,-6.1,0.133333333,22.83333333,57.36666667,4.4,20.16666667,27.8,12.46666667,24.83333333,8.033333333,14.8,6.1,2.933333333,19.63333333,457.2,0.9,0.166666667,25.73333333,61.56666667,6.6,16.9,25.83333333,14.06666667,27.23333333,12.26666667,13.86666667,5.233333333,3.666666667,20.46666667
1217,1135,0,117,1,861.8148148,-5.222222222,0.148148148,24.92592593,57.74074074,8.074074074,15.07407407,21.33333333,9.296296296,26.55555556,14.7037037,13.51851852,5.296296296,4.074074074,19.48148148,727.3928571,-0.714285714,0.035714286,24.57142857,54.57142857,7.428571429,10.17857143,17.21428571,10.03571429,26.25,15.17857143,14.53571429,4.821428571,5.071428571,18.10714286
1218,1169,0,117,-1,857.1785714,-6,0.178571429,24.71428571,57.64285714,4.321428571,17.39285714,24.25,10.17857143,25.57142857,13.89285714,14.14285714,6.678571429,3.214285714,20.67857143,268.0666667,10.8,0.033333333,25.93333333,56.46666667,7.333333333,17.93333333,26.13333333,10.43333333,26.93333333,15.63333333,13.16666667,7.733333333,3.9,20.46666667
1219,1342,0,117,1,980.1428571,-8.392857143,0.035714286,23.25,54.25,4.821428571,13.5,18.89285714,8.821428571,23.28571429,10.71428571,14.42857143,6.142857143,1.785714286,19.03571429,486.0714286,4.642857143,0.071428571,27.03571429,57.46428571,5.75,15.42857143,20.21428571,10.60714286,22.67857143,14.60714286,10.67857143,7.5,2.714285714,17.78571429
1220,1158,0,117,-1,576.4,2.333333333,0.066666667,23.03333333,55.43333333,6.466666667,12.1,18.16666667,10.93333333,24.1,11.4,12.76666667,7.1,2.333333333,20.23333333,400.65625,4.4375,0.1875,26.5625,60.25,8.5,16.65625,24.125,11.875,27.0625,14.8125,11.65625,6.125,3.21875,15.96875
1225,1186,0,117,-1,635.9,1.933333333,0,27.56666667,57.3,10.1,14.43333333,21.06666667,9,23.3,12.46666667,11.53333333,5.4,3.7,19.6,517.516129,0.741935484,0.032258065,22.48387097,52.19354839,6,16.61290323,23.48387097,11.35483871,25.5483871,11.38709677,15.38709677,5.032258065,2.709677419,22.06451613
1226,1286,0,117,-1,764.1,-1.566666667,0.033333333,26.63333333,61.93333333,9.6,13.1,19,12.76666667,24.63333333,12.6,12.2,4.9,2,22.1,672.4137931,-3,0,24.62068966,56.82758621,7.620689655,15.93103448,21.86206897,8.862068966,25.75862069,11.86206897,13.10344828,7.172413793,2.655172414,18.75862069
1230,1249,0,117,-1,934.5384615,-5.923076923,0,24.88461538,59.26923077,6.461538462,16.80769231,25.26923077,13.07692308,24.23076923,13.5,15,6.769230769,3.461538462,23.46153846,584.6,-3,0.04,23.8,56,8.32,15.32,19.88,7.8,24.4,14.08,12.44,6.2,2.36,18.64
1232,1133,0,117,-1,994.6774194,-14.61290323,0.064516129,18.93548387,50.06451613,5.161290323,12.83870968,19.19354839,8.64516129,25.19354839,9.129032258,17.22580645,4.387096774,2.677419355,23.41935484,708.3225806,-2.161290323,0.096774194,22.29032258,57.16129032,6.483870968,16.51612903,23.70967742,10.67741935,26.93548387,10.74193548,13.19354839,5.741935484,2.612903226,21.61290323
1235,1243,0,117,-1,641.3333333,2.515151515,0.151515152,24.39393939,56.84848485,5.303030303,16.63636364,24.18181818,13.24242424,23.21212121,13.87878788,13.93939394,7.545454545,2.757575758,19.96969697,478.4375,6.875,0.09375,31.1875,62.1875,8.28125,11.1875,15.84375,9.09375,26.96875,16.53125,11.5625,6.15625,4.21875,15.53125
1237,1236,0,117,-1,417.7096774,2.483870968,0.064516129,26.90322581,58.83870968,10.41935484,14.32258065,19.96774194,9.935483871,26,14.64516129,12.06451613,5.225806452,3.258064516,17.35483871,787.8387097,-5.967741935,0.064516129,24.35483871,58.06451613,5.741935484,13.12903226,18.51612903,10.06451613,24.29032258,10.87096774,13.25806452,6.64516129,2.35483871,20.48387097
1238,1290,0,117,-1,1011.371429,-11.74285714,0.142857143,23.6,60.82857143,5.114285714,13.2,19.05714286,10.85714286,24.74285714,10.65714286,13.42857143,6.885714286,2.342857143,19.17142857,618,1.125,0.125,24.4375,61.09375,6.375,11.96875,19.03125,13.4375,25.90625,12.09375,12.34375,7.5625,3.5625,21.625
1241,1456,0,117,-1,601.2758621,4.275862069,0.068965517,26.79310345,55.86206897,7.724137931,14.72413793,20.44827586,8.172413793,27.68965517,15.86206897,10.86206897,5.344827586,4,16.75862069,489.516129,5.677419355,0.161290323,25.5483871,57.74193548,8.483870968,14.58064516,21.35483871,10.64516129,28.48387097,12.32258065,11.83870968,4.322580645,2.870967742,19.19354839
1242,1403,0,117,-1,590.3548387,2.548387097,0.096774194,24.51612903,54.83870968,5.741935484,17.61290323,23.61290323,10.32258065,23.83870968,13.03225806,11.96774194,5.870967742,4.193548387,18.48387097,222.5151515,12.6969697,0.121212121,28.15151515,57.60606061,8.121212121,15.87878788,22.48484848,10.54545455,26.78787879,15.45454545,12.54545455,6.757575758,4,18.90909091
1247,1206,0,117,-1,816.53125,-5.40625,0.0625,23.9375,59,5.375,13.625,20.3125,13.09375,29.375,10.25,12.71875,2.875,3.71875,17.875,934.6666667,-10.73333333,0,21.96666667,54.8,8.3,11.3,16.93333333,8.8,21.56666667,12.56666667,12.56666667,6.666666667,2.866666667,17.26666667
1248,1159,0,117,-1,710.862069,-2.551724138,0.137931034,24.62068966,55.13793103,8.655172414,11.17241379,16.48275862,8.965517241,22.24137931,13,12.24137931,6.068965517,2.206896552,19.44827586,1014.7,-9,0.366666667,25.26666667,58.03333333,8.166666667,12.7,18.36666667,8.066666667,23.8,13.86666667,13.03333333,5.7,2.3,19.6
1250,1119,0,117,1,516.516129,1.290322581,0.193548387,26.87096774,63.03225806,8.935483871,14.12903226,20.32258065,12.22580645,28.5483871,15.19354839,13.74193548,4.838709677,3.612903226,19.19354839,643.8064516,0.774193548,0,25.16129032,55.41935484,7.387096774,12.74193548,17.5483871,9.483870968,24.29032258,14.70967742,12.93548387,6.677419355,3.064516129,17.35483871
1251,1205,0,117,-1,677.7333333,-2.966666667,0.1,24.76666667,60.43333333,8.1,13.8,21.1,12.6,24.6,11.86666667,13.13333333,7.166666667,3.033333333,20.36666667,843.6896552,-6.689655172,0,22.44827586,50.62068966,8.827586207,9.379310345,12.89655172,6.310344828,22.06896552,12.55172414,13.65517241,5.137931034,1.275862069,20
1253,1415,0,117,-1,896.0322581,-2.580645161,0,23.06451613,54.74193548,7.387096774,14.35483871,20.16129032,9.806451613,24.70967742,12.03225806,13.41935484,4.967741935,2.774193548,19.87096774,590.03125,-0.34375,0.09375,24.84375,58.46875,8.1875,15.03125,21.96875,10.34375,24.8125,15,12.28125,6.34375,2.5,20.53125
1255,1347,0,117,1,732.7931034,-1.724137931,0.206896552,26.55172414,59.96551724,7.137931034,11.31034483,17.37931034,12.79310345,23.89655172,12.44827586,13.24137931,5.827586207,4.344827586,18.79310345,980.3333333,-6.266666667,0.066666667,25.53333333,57.1,6.8,13.76666667,19.56666667,10.36666667,24.93333333,12.36666667,14.43333333,6.1,2.466666667,19.2
1256,1349,0,117,-1,927.5333333,-6.1,0.033333333,25.4,56.6,7.166666667,17.6,23.5,9.166666667,23.06666667,12.96666667,12.76666667,6.166666667,2.7,17.73333333,434.7,4.633333333,0.166666667,27.23333333,59.73333333,7.033333333,17.3,25.7,10.83333333,26.73333333,13.63333333,12.46666667,7.033333333,4.166666667,18.4
1258,1337,0,117,-1,622.6666667,0.9,0.133333333,25.8,57.63333333,4.933333333,16.33333333,23.93333333,10.9,25.5,13.93333333,11.2,5.733333333,2.766666667,18.43333333,747.2333333,-4.5,0.166666667,25.43333333,61.23333333,7.266666667,12.6,17.36666667,11.03333333,22.46666667,15.3,11.26666667,6.7,2.833333333,20.5
1261,1196,0,117,-1,552.5454545,5.03030303,0.03030303,25.39393939,60.21212121,6.939393939,15.87878788,24.6969697,13.15151515,26.96969697,13.06060606,11.42424242,6.333333333,4.454545455,19.60606061,584.4242424,1.787878788,0.060606061,27.72727273,60.3030303,6.151515152,17.24242424,25.93939394,11.15151515,26.12121212,15.36363636,11.93939394,7.96969697,2.727272727,18.48484848
1270,1311,0,117,-1,991.8709677,-11.4516129,0.096774194,22.64516129,54.70967742,6.290322581,14.51612903,22.09677419,9.064516129,23.93548387,12.29032258,15.80645161,6.516129032,4.806451613,20.35483871,949.0769231,-8.5,0.192307692,24.65384615,60.42307692,7.038461538,15.03846154,21.84615385,11,24.76923077,11.03846154,12.80769231,5.615384615,4.076923077,20.15384615
1271,1175,0,117,-1,990.5333333,-14.03333333,0.066666667,21.56666667,55.93333333,6.966666667,9.933333333,16.3,10.26666667,21.63333333,10.96666667,14.23333333,5.233333333,2.766666667,19.93333333,924.1612903,-8.064516129,0.096774194,23.12903226,53.32258065,6.193548387,14.09677419,19.87096774,10.38709677,22.64516129,12.12903226,15.70967742,5.741935484,2.225806452,21.64516129
1274,1257,0,117,-1,383.516129,13.83870968,0,27.93548387,59.58064516,6,13.09677419,18.96774194,13.38709677,24.77419355,13.51612903,11.38709677,7.161290323,4.806451613,19.25806452,339.625,8.8125,0.03125,26.15625,54.875,6.84375,16.46875,21.9375,9.6875,25.0625,12.8125,10.65625,6.0625,3.625,16.5625
1275,1245,0,117,-1,566.5806452,-0.064516129,0.064516129,25.61290323,58.12903226,5.774193548,15.80645161,23.22580645,12.5483871,24.77419355,11.51612903,11.96774194,5.032258065,3.451612903,18.38709677,821.125,-5.65625,0,21.71875,53.96875,5.4375,14.28125,19.4375,9.75,22.40625,10.21875,12.09375,6.46875,2.15625,18.8125
1280,1376,0,117,-1,414.8709677,6.419354839,0.064516129,25.58064516,59.90322581,6.258064516,18.41935484,26.80645161,14.16129032,26.61290323,13.16129032,13.83870968,6.709677419,4.225806452,20.25806452,737.7741935,2.161290323,0.032258065,27.41935484,60.06451613,7.258064516,12.83870968,17.70967742,10.48387097,24.80645161,13.90322581,12.67741935,6.516129032,4.290322581,19.25806452
1287,1240,0,117,1,999.0689655,-6.310344828,0.034482759,22.68965517,57.10344828,7.896551724,13.03448276,17.65517241,9.862068966,21.48275862,11.62068966,10.82758621,4.931034483,2.896551724,19.89655172,574.5172414,2.896551724,0.068965517,25.31034483,58.72413793,5.896551724,14.20689655,20.55172414,14.82758621,22.06896552,13.65517241,12.89655172,7.448275862,2.379310345,23.24137931
1288,1164,0,117,1,901.5172414,-9.689655172,0.275862069,23.62068966,62.31034483,7.793103448,16.27586207,23.20689655,12.82758621,24.27586207,11.24137931,13.03448276,5.448275862,2.965517241,21.5862069,964.1333333,-4.6,0.066666667,23.8,59.9,5.166666667,14.66666667,21.46666667,11.93333333,22.83333333,11.3,11.7,6.1,2.1,18.6
1292,1267,0,117,-1,661.6666667,1.121212121,0.060606061,30.81818182,66.15151515,10.06060606,14.3030303,20.63636364,10.33333333,26.93939394,16.78787879,12.84848485,6.848484848,3.121212121,19.33333333,428.7419355,4.096774194,0.032258065,25.90322581,57.70967742,8,12.51612903,20.61290323,10.25806452,26.5483871,13.03225806,11.93548387,6.258064516,3.483870968,20.4516129
1293,1404,0,117,-1,676.2258065,-0.903225806,0.096774194,24.4516129,56,7.483870968,14.35483871,20.06451613,10.41935484,25.48387097,11.5483871,12.48387097,5.290322581,1.838709677,18.03225806,661.1724138,1.482758621,0.034482759,24.34482759,54.20689655,7.275862069,13.20689655,18.48275862,9.448275862,22.68965517,13.86206897,11.5862069,5.551724138,1.931034483,19.86206897
1296,1444,0,117,-1,944.5333333,-2.133333333,0.2,24.13333333,56.86666667,5.833333333,17.76666667,24.9,11.23333333,25.66666667,11.46666667,12.53333333,5.466666667,2.533333333,20.03333333,579.0689655,1,0.068965517,23.5862069,56.65517241,7.172413793,15.89655172,23.51724138,12,25.93103448,13.20689655,12.86206897,6.862068966,3.448275862,20.75862069
1299,1197,0,117,1,947.6666667,-11.07407407,0.222222222,21.55555556,54.59259259,5.814814815,13.66666667,23.18518519,9.703703704,24.48148148,10.77777778,16.22222222,6.407407407,2.185185185,19.40740741,903.6129032,-8.290322581,0.161290323,22.93548387,56.96774194,6.258064516,15.03225806,21.09677419,11.06451613,24.5483871,10.32258065,13.61290323,5.032258065,2.35483871,22.4516129
1306,1420,0,117,-1,1127.09375,-8.5,0.0625,24.625,55.875,6.75,16.09375,23.5625,8.71875,23.0625,12.34375,12.4375,6.96875,1.8125,20,585.4137931,-1.103448276,0.068965517,23.72413793,57.86206897,6.448275862,15.79310345,21.68965517,11.13793103,26.65517241,11.27586207,11.34482759,3.965517241,1.655172414,18.34482759
1308,1282,0,117,1,894.5,-4.071428571,0.035714286,24.14285714,56.82142857,7.142857143,13.67857143,20.03571429,11.60714286,23.42857143,11.17857143,13.17857143,5.821428571,3.107142857,20.96428571,473.516129,7.419354839,0.129032258,25.77419355,56.03225806,5.129032258,14.35483871,21.29032258,12.29032258,29,13.93548387,13.90322581,4.193548387,4.838709677,16.06451613
1315,1170,0,117,-1,716.5172414,-3.310344828,0.034482759,25.06896552,57.51724138,6.620689655,13.44827586,20.06896552,9.586206897,25.34482759,13.48275862,11.62068966,5.620689655,3.862068966,20.65517241,719.8965517,1.379310345,0.103448276,26,57.48275862,6.172413793,15.31034483,22.44827586,8.482758621,27.31034483,12.93103448,13.27586207,7.551724138,2.586206897,21.48275862
1318,1180,0,117,1,956.8333333,-7.3,0.033333333,21.76666667,55.3,5.466666667,14.1,20.4,10.23333333,22.2,12.2,11.06666667,4.6,3.3,21.66666667,656.75,0.25,0.28125,23.75,54.40625,8.71875,15.1875,21.03125,8.71875,24.59375,14.625,12.375,5.6875,3.21875,16.46875
1320,1191,0,117,1,382.030303,8.484848485,0.060606061,25.66666667,52.54545455,4.757575758,17.90909091,24.66666667,7.515151515,27.78787879,17.36363636,12.60606061,5.181818182,4.393939394,17.66666667,525.1212121,4.636363636,0.03030303,23.36363636,51.42424242,8.090909091,12.72727273,16.87878788,5.363636364,24.33333333,11.84848485,9.696969697,5.787878788,2.636363636,15.33333333
1321,1353,0,117,-1,1106.612903,-13.48387097,0.096774194,24.35483871,58.64516129,5.032258065,13.80645161,20.25806452,9.580645161,24.87096774,11.58064516,13.64516129,6.096774194,3.35483871,17.25806452,544.5,6.03125,0.15625,26.15625,58.125,8.6875,11,16.5,10.6875,25.75,16.46875,10.34375,3.875,3.78125,18.90625
1325,1138,0,117,-1,530.4848485,0.666666667,0.060606061,25.81818182,59.45454545,7.363636364,17.60606061,24.81818182,12.09090909,26.72727273,12.54545455,13.81818182,6.727272727,3.484848485,21.27272727,521.8709677,3.258064516,0.032258065,26.83870968,57,8.451612903,15.77419355,21.19354839,8.580645161,26.87096774,14.03225806,12.06451613,4.387096774,3.709677419,18.58064516
1326,1234,0,117,-1,453.2903226,9.387096774,0.032258065,27.58064516,61.22580645,8.225806452,14.70967742,20.4516129,11.90322581,26.48387097,16,10.41935484,6.806451613,4.838709677,16.25806452,567.3030303,2.424242424,0.090909091,25.15151515,56.63636364,6.303030303,13.81818182,20.57575758,10.60606061,26.96969697,11.48484848,12.90909091,5.545454545,5.424242424,17.72727273
1330,1427,0,117,-1,1247.133333,-13,0.066666667,24.63333333,59.76666667,6.966666667,15.66666667,22.33333333,10.03333333,23.16666667,11.4,13.3,6.2,2.433333333,22,539.4857143,6.657142857,0.057142857,25.91428571,58.6,4.085714286,12.57142857,18.51428571,13.28571429,25.57142857,13.17142857,9.2,5.742857143,4.114285714,18.34285714
1340,1294,0,117,1,959.1724138,-8.206896552,0,24.65517241,54.93103448,6.379310345,17.27586207,23.82758621,10.17241379,23.5862069,10.06896552,13.89655172,5.620689655,2.551724138,23.31034483,863.862069,-2.206896552,0,28.62068966,60.86206897,5.137931034,13.5862069,20.62068966,10.4137931,24.34482759,16.48275862,12.65517241,8.344827586,3.551724138,19.06896552
1343,1165,0,117,-1,803.3703704,-8.518518519,0.074074074,25,59.92592593,8.333333333,12.62962963,19.33333333,8.62962963,23.2962963,10.62962963,13.11111111,7.555555556,3.666666667,20.33333333,361.962963,9.407407407,0.074074074,27.22222222,58.62962963,9.444444444,14.37037037,20.18518519,9.62962963,26.51851852,14.66666667,11.48148148,7.111111111,3.555555556,17.37037037
1344,1177,0,117,-1,857.9354839,-7.516129032,0.032258065,24.25806452,54.5483871,5.419354839,13.5483871,19.93548387,10.22580645,23.93548387,11.80645161,14.77419355,4.838709677,3.064516129,22.12903226,460.5454545,4.242424242,0.090909091,25.24242424,59.81818182,7.090909091,16.39393939,22.54545455,11.66666667,24.90909091,15.90909091,11.51515152,6.636363636,3.606060606,16.90909091
1345,1268,0,117,-1,375.8125,9.125,0.03125,26.5,54.59375,7.75,14.78125,19.4375,9.21875,26.15625,14.0625,12.84375,5.75,5.375,16.625,378.7941176,13.14705882,0.029411765,27.47058824,58.23529412,7.617647059,15.17647059,20.44117647,11.61764706,29.20588235,17.58823529,11.94117647,4.264705882,4.647058824,17.17647059
1348,1173,0,117,1,315.28125,7.375,0.09375,25.5625,55.625,6.71875,15.34375,22.8125,9.90625,28.75,14.6875,13.0625,5.90625,4.4375,19.0625,672.125,4.625,0.09375,24.4375,55.0625,6.65625,13.84375,20.6875,10.46875,24.46875,12.21875,11.53125,5.3125,4.96875,19
1350,1182,0,117,1,650.6129032,0.129032258,0.064516129,27.61290323,60.64516129,9.516129032,13.19354839,19.25806452,10.16129032,28.80645161,15.4516129,13.96774194,4.806451613,3.870967742,20.38709677,716.4375,2.71875,0.09375,27.8125,57.75,7.5,13.4375,20.34375,7.84375,24.0625,16.59375,10.21875,6.5625,2.3125,19.0625
1355,1331,0,117,-1,811.4137931,-3.275862069,0.034482759,26.13793103,57.75862069,6.068965517,16,21.13793103,9.551724138,24.62068966,11.79310345,12.20689655,5.034482759,4.24137931,18.72413793,365.1935484,7.032258065,0,25.51612903,57.03225806,7.580645161,17.19354839,23.16129032,11.16129032,26.35483871,11.29032258,11.74193548,4.612903226,2.129032258,19.96774194
1356,1283,0,117,-1,814.483871,-6.096774194,0.064516129,23.32258065,56.32258065,5.290322581,15.03225806,22.16129032,10.22580645,24.70967742,12.16129032,12.90322581,6.129032258,4.096774194,19.29032258,477.84375,4.09375,0.0625,25.875,57.09375,6.625,15.375,22.4375,11.15625,24.3125,11.53125,13.6875,7.25,1.96875,21.4375
1357,1384,0,117,-1,842.6896552,-3.517241379,0.068965517,23.51724138,56.10344828,7.137931034,15.03448276,21.5862069,11.31034483,24.55172414,11.65517241,12.48275862,4.379310345,3.034482759,17.03448276,845.9333333,-3.966666667,0.066666667,26.16666667,59.83333333,5.633333333,15.93333333,23.16666667,12.6,25,12.1,14.73333333,6.333333333,2.566666667,20.83333333
1360,1339,0,117,-1,893.2580645,-2.774193548,0.032258065,26.87096774,62.74193548,8.870967742,14.32258065,19.67741935,11.58064516,23.48387097,12.93548387,12.19354839,6.322580645,3.967741935,21.80645161,1003.965517,-9.206896552,0,20.89655172,53.4137931,6.482758621,12.10344828,18.10344828,9.275862069,23.51724138,11.10344828,13.68965517,4.413793103,3.931034483,21.55172414
1364,1168,0,117,1,855.25,-6.357142857,0.035714286,22.89285714,56.35714286,6.464285714,17.07142857,24.64285714,11.07142857,25.28571429,9.821428571,13.35714286,4.892857143,1.392857143,20.96428571,633.7333333,2.766666667,0.033333333,25.93333333,58.86666667,7.566666667,11.53333333,16.16666667,10.46666667,26.66666667,14.96666667,12.43333333,5.966666667,2.966666667,20.16666667
1365,1334,0,117,-1,1042.923077,-5.923076923,0.153846154,23.80769231,55.34615385,6.576923077,14.30769231,21.26923077,10.03846154,24.92307692,12.15384615,13.69230769,4.076923077,2.461538462,23.38461538,934.3,-6.533333333,0.166666667,22.96666667,55.8,7.566666667,13.5,18.86666667,8.566666667,24.66666667,12.26666667,11.46666667,4.333333333,2.766666667,20.1
1366,1354,0,117,-1,654.1612903,-1.677419355,0,25.61290323,57.29032258,5.806451613,14.32258065,19.96774194,10,23.58064516,12.74193548,11.48387097,4.548387097,2.806451613,19.19354839,738.3103448,-6.482758621,0.034482759,20.51724138,52.03448276,6.172413793,13.5862069,20.44827586,9.137931034,22.4137931,10.10344828,14.75862069,5.655172414,2.482758621,20.10344828
1368,1146,0,117,-1,883.7857143,-8.357142857,0,26.21428571,59.17857143,6.607142857,16.32142857,24.78571429,11.82142857,25.46428571,13.21428571,14.53571429,5.428571429,3.714285714,20.53571429,952.7096774,-6.064516129,0.032258065,24.80645161,55.51612903,7.129032258,13.16129032,20.58064516,10.22580645,23.90322581,13.90322581,15.09677419,6.161290323,2.677419355,20.48387097
1370,1430,0,117,-1,982.1481481,-6,0.074074074,25.14814815,60.62962963,8.555555556,15.18518519,20.92592593,8.888888889,26.74074074,14,13.07407407,5.62962963,3.222222222,21.37037037,812.4285714,-4.428571429,0.035714286,22.64285714,54,6.071428571,12.78571429,19.14285714,11.21428571,24.64285714,12.53571429,15.39285714,5.75,1.607142857,18.60714286
1372,1223,0,117,-1,709.8275862,-5.172413793,0,24.5862069,54.17241379,5.75862069,18.06896552,24.82758621,9.931034483,24.86206897,12.75862069,14.93103448,4.827586207,3.24137931,19.55172414,313.3571429,15.28571429,0,28.42857143,58.42857143,7.964285714,14.71428571,19.78571429,11.03571429,22.75,18.35714286,12.57142857,8.357142857,3.285714286,20.92857143
1375,1418,0,117,-1,727.9310345,3.965517241,0.068965517,26.55172414,61.03448276,6.379310345,18.10344828,26.03448276,14.44827586,26.55172414,12.34482759,12.89655172,6.448275862,3.620689655,18.93103448,871.7419355,-6.161290323,0.161290323,23.48387097,58,6.451612903,14.87096774,22.19354839,11.64516129,25.32258065,10.41935484,14.74193548,6.677419355,4.032258065,20.38709677
1379,1317,0,117,-1,903.5333333,-6.6,0.033333333,25.1,56.63333333,5.666666667,16.26666667,25,11.16666667,23.9,10.8,13.86666667,6.4,3,21.26666667,1040.296296,-6.925925926,0.148148148,20.88888889,51.33333333,8.925925926,13.07407407,18.51851852,7.814814815,23.59259259,11.92592593,13.37037037,5.296296296,2.185185185,18.85185185
1381,1319,0,117,1,1185.75,-15.46428571,0.178571429,22.67857143,58.07142857,7.178571429,14.71428571,20.96428571,8.607142857,24.14285714,11.89285714,13.10714286,6.285714286,1.75,19,1194.964286,-13.14285714,0.071428571,24.03571429,55.85714286,7,14.03571429,19.78571429,8.321428571,21.67857143,11.64285714,13.14285714,5.5,2.678571429,20.96428571
1382,1269,0,117,-1,749.0625,-2.3125,0.125,25.53125,59.46875,7.3125,15.15625,21.6875,9.59375,26.0625,13.84375,12.78125,6.46875,3.53125,20.875,425.9333333,4.966666667,0.066666667,26.2,58.8,8.233333333,17.16666667,22.23333333,11,24.63333333,13.6,11.5,5.9,4.266666667,19.56666667
1383,1291,0,117,-1,774.2424242,-1.939393939,0.090909091,23.87878788,59.60606061,6.848484848,12.60606061,18.21212121,9.636363636,21.33333333,10.93939394,12.15151515,7.515151515,3.606060606,19.84848485,790.3548387,-2,0.064516129,21.93548387,55.70967742,7.258064516,13.4516129,20.12903226,12.06451613,24.74193548,11.38709677,13.67741935,5.806451613,4.935483871,18.61290323
1388,1362,0,117,1,742.862069,-2.24137931,0.137931034,26.55172414,60.86206897,7.689655172,16.06896552,23.75862069,12.72413793,26.20689655,12.27586207,12.75862069,5.310344828,2.827586207,21.03448276,288.2903226,13.61290323,0,27.38709677,53.70967742,8.741935484,11.22580645,16.09677419,8.870967742,26.06451613,16.67741935,9.548387097,4.870967742,3.451612903,15.61290323
